2800 3
3.701 -1.043 -2.815 
-1.963 -2.142 -2.696 
-1.973 -1.804 -1.223 
3.276 -1.792 -1.896 
-1.914 -2.406 -2.916 
-1.775 -0.231 -2.230 
-1.734 -3.249 -0.846 
4.485 -2.955 -5.395 
-1.765 -0.492 -2.963 
4.237 -3.509 -5.257 
-1.291 -1.319 -2.759 
4.911 -1.416 -4.608 
4.621 -3.201 -3.216 
3.785 -3.567 -1.979 
2.954 -1.693 -3.721 
4.577 -0.484 -2.666 
4.727 -2.352 -1.013 
-1.535 -1.364 -2.828 
-0.714 -0.548 -1.345 
5.394 -2.439 -2.697 
-2.090 -3.112 -2.568 
4.346 -2.029 -2.676 
-2.355 -2.668 -2.382 
-2.757 -1.022 -2.652 
3.617 -0.609 -4.041 
3.762 -1.691 -2.839 
3.911 -1.980 -3.808 
-2.245 -2.584 -1.002 
4.827 -3.036 -3.291 
-3.339 -2.207 -2.322 
4.757 -0.415 -2.584 
-2.257 -4.565 -1.383 
-2.154 -1.818 -1.976 
3.247 -3.238 -1.593 
3.770 -2.883 -2.438 
-1.650 -1.259 -0.278 
3.238 -1.940 -3.316 
4.247 -2.195 -3.138 
-2.460 -4.084 -2.500 
2.547 -2.467 -2.136 
2.816 -1.443 -3.827 
3.856 -5.500 -2.957 
2.955 -0.289 -3.581 
2.987 -0.836 -3.944 
-1.176 -3.227 -2.148 
-0.766 -1.014 -2.614 
-2.468 -1.516 -1.466 
-2.230 -2.256 -0.955 
3.944 -1.108 -4.234 
1.666 -2.647 -3.504 
3.972 -3.342 -2.253 
3.977 -1.672 -3.938 
2.860 -2.385 -2.605 
-2.034 -1.899 -2.535 
-2.832 -3.308 -1.619 
4.963 -1.904 -2.651 
-4.625 -0.309 -4.462 
-2.215 -3.145 -2.540 
3.982 -2.855 -1.356 
3.513 -0.711 -3.194 
5.809 -1.785 -2.685 
-2.179 -1.825 -2.432 
2.331 -3.079 -3.348 
5.331 -2.487 -1.435 
5.096 -1.771 -2.890 
-0.799 -2.111 -2.675 
-2.350 -1.802 -0.889 
-2.040 -1.730 -2.972 
2.327 -2.176 -2.739 
-0.496 -0.787 -2.657 
-1.090 -1.676 -0.310 
4.507 -2.596 -3.189 
-4.713 -3.526 -4.206 
-2.256 -1.471 -0.501 
5.125 -1.610 -3.780 
-3.619 -3.570 -2.360 
4.343 -2.653 -3.052 
-1.297 -3.191 -2.771 
-1.206 -2.964 -0.629 
0.865 -2.842 -4.519 
-1.783 -1.842 -2.431 
-1.954 -1.971 -3.227 
-3.256 -2.922 -2.465 
4.811 -3.571 -4.007 
-1.700 -2.074 -0.375 
4.721 -3.761 -2.267 
4.232 -1.803 -3.221 
5.234 -1.818 -3.486 
-1.533 -1.963 -2.282 
4.534 -1.122 -2.949 
-1.377 -3.375 -2.065 
-2.211 -2.885 -3.128 
5.719 -2.471 -2.522 
-2.898 -2.297 -3.034 
4.367 -1.493 -3.085 
5.468 -2.671 -2.093 
3.896 -2.238 -3.298 
2.924 -1.133 -1.267 
-1.945 -0.607 -2.045 
4.413 -1.070 -5.192 
-3.373 -0.863 -0.907 
4.063 -0.884 -1.722 
-0.346 -1.645 -1.793 
5.245 -2.209 -4.711 
-1.648 -0.958 -1.316 
0.200 -3.269 -4.235 
-1.725 -0.872 -4.123 
4.167 -0.727 -3.653 
-1.031 -1.753 -0.017 
-1.659 -2.620 -3.212 
4.492 -3.013 -1.624 
5.771 -2.393 -4.555 
-2.870 -0.611 -1.433 
2.609 -2.129 -3.035 
3.593 -2.332 -3.693 
4.235 -1.909 -3.902 
3.927 -2.958 -2.784 
4.649 -0.485 -3.024 
4.230 -3.685 -3.924 
3.540 -2.337 -2.184 
-1.738 -1.532 -2.121 
2.313 -2.191 -3.087 
4.576 -2.641 -3.516 
-0.463 -0.579 -1.976 
-1.323 -2.803 -3.147 
-3.297 -0.947 -2.114 
2.837 -1.254 -2.925 
-1.375 -1.253 -1.794 
3.639 -2.473 -2.857 
4.468 -1.611 -1.739 
2.721 -1.396 -3.074 
-1.002 -0.732 -2.973 
-0.817 -1.785 -2.127 
0.252 -2.710 -2.287 
0.295 -1.787 -2.601 
-2.222 -2.748 -0.839 
3.965 -2.559 -3.495 
4.147 -1.309 -4.137 
4.590 -2.447 -3.189 
-0.042 -1.197 -0.763 
3.497 -2.555 -3.684 
3.393 -2.514 -3.996 
-2.551 -0.958 -2.665 
2.295 -1.736 -3.071 
-0.879 -2.568 -4.080 
-2.226 -1.155 -0.753 
-1.202 -3.163 -1.062 
-2.339 -1.498 -2.025 
-0.972 -3.137 -0.445 
-0.680 -1.627 -2.725 
4.735 -2.317 -2.997 
3.644 -2.112 -1.830 
3.881 -0.161 -4.559 
2.925 -2.569 -3.995 
-0.114 -1.692 -1.923 
-1.977 -2.027 -0.780 
4.266 -0.788 -3.809 
3.871 -2.755 -2.703 
-3.248 -2.039 -0.761 
4.469 -3.137 -2.658 
2.510 -2.571 -1.265 
-0.801 -1.111 -1.674 
-2.965 -2.397 -0.794 
2.578 -2.511 -2.445 
2.834 -2.127 -3.472 
-2.629 -2.462 -0.930 
2.530 -1.629 -1.991 
-1.406 -1.938 -1.914 
0.710 -2.631 -1.309 
-2.293 -1.790 -2.707 
-1.906 -3.886 -2.943 
3.899 -0.184 -2.632 
4.545 0.248 -2.067 
3.727 -1.926 -2.455 
-0.113 -2.366 -2.537 
-2.803 -1.347 -2.071 
-2.339 -2.483 -2.389 
-1.338 -2.670 -3.024 
-1.755 -3.183 -2.066 
-3.616 -2.684 -2.254 
-1.517 -2.175 -2.378 
3.262 -4.045 -2.141 
-2.625 -3.736 -2.577 
-1.021 -1.525 -2.492 
-2.341 -1.543 -2.229 
5.183 -3.359 -2.901 
-1.639 -2.767 -1.959 
2.275 -1.638 -4.185 
-2.984 -2.062 -3.893 
3.617 -2.185 -2.860 
-1.758 -1.626 -2.072 
-2.107 -2.181 -3.071 
-1.928 -2.056 -3.036 
3.302 -1.740 -4.725 
-1.460 -0.381 -1.988 
4.046 -3.876 -5.623 
2.627 -0.369 -1.608 
-1.705 -2.871 -0.378 
4.077 -1.593 -3.263 
-3.301 -1.649 -2.113 
-2.087 -1.222 -2.757 
3.519 -1.867 -2.866 
3.473 -1.723 -3.552 
1.587 -1.224 -1.705 
-2.029 -2.540 -3.258 
-0.634 -0.185 -3.041 
4.071 -3.294 -2.052 
-2.581 1.099 -1.373 
4.774 -3.015 -4.452 
-2.369 -1.966 -0.888 
-3.752 -2.453 -0.514 
3.621 -3.603 -1.249 
-1.568 -1.297 -2.467 
6.095 -1.823 -2.255 
6.255 -1.537 -3.973 
-2.498 -0.294 -2.834 
2.530 -1.644 -1.913 
-1.864 -3.167 -1.400 
4.765 0.884 -1.706 
-1.455 -2.932 -2.256 
5.081 -3.363 -0.531 
4.404 -3.822 -3.134 
4.084 -3.142 -4.206 
4.559 -2.922 -3.066 
0.193 -3.282 -2.861 
3.803 -2.735 -3.088 
-2.351 -3.074 -0.737 
4.295 -2.027 -3.072 
2.974 -1.801 -2.928 
5.040 -2.836 -3.010 
-2.427 -2.067 -2.873 
4.295 -2.424 -1.481 
-1.191 -1.293 -2.500 
3.427 -3.275 -3.526 
4.672 -1.645 -3.292 
2.626 -2.811 -4.431 
3.364 -0.623 -2.736 
-2.754 -1.744 -3.040 
-3.328 -0.645 -0.952 
-2.978 -2.680 -2.169 
-0.927 -1.318 -0.728 
-2.759 -2.637 -2.744 
-2.634 -1.761 -2.758 
-1.349 -2.081 -1.489 
-1.489 -0.992 -1.477 
3.028 -1.468 -3.095 
-2.695 -1.412 -3.478 
2.813 0.557 -2.152 
-2.102 -1.029 -0.453 
-2.976 -1.279 -1.860 
4.048 -1.515 -3.797 
0.617 -1.233 -1.245 
2.312 -0.351 -3.085 
4.195 -1.373 -1.772 
4.564 -1.725 -4.774 
-1.371 -0.668 -1.506 
4.383 -0.494 -4.238 
4.447 -3.833 -3.972 
4.038 -0.104 -3.584 
4.920 -2.505 -2.808 
3.726 -2.115 -3.230 
3.854 -2.883 -3.911 
-1.224 -1.613 -3.860 
-0.481 -1.785 -2.703 
3.409 -1.895 -3.170 
-2.582 -0.822 -2.263 
5.071 -1.567 -3.418 
3.887 -2.243 -3.908 
-3.192 -2.809 -2.544 
-1.266 -1.476 -0.632 
4.119 -2.659 -3.670 
2.893 -3.387 -2.349 
0.426 -2.639 -1.541 
3.833 -2.771 -1.156 
-2.427 -1.198 -0.706 
3.539 -1.033 -3.254 
4.332 -0.884 -1.719 
1.602 -0.694 -2.463 
-1.190 -2.878 -2.510 
-2.474 -2.115 -1.749 
2.795 -2.064 -2.138 
4.418 -1.481 -3.628 
-0.801 -3.235 -3.624 
4.843 -3.520 -3.109 
-0.929 -2.364 -3.053 
-1.014 0.022 -1.593 
3.156 -4.084 -3.700 
-3.077 -2.501 -1.290 
-2.398 -3.396 -0.336 
-1.682 -1.544 -2.749 
-1.942 -3.298 -3.139 
-3.508 -2.784 -2.622 
4.979 -3.298 -1.466 
3.872 -1.156 -2.431 
-2.021 -3.895 -3.853 
-0.527 -2.479 -1.049 
-1.756 -2.601 -1.291 
2.001 -3.549 -1.885 
3.920 -3.771 -2.174 
3.885 -2.013 -2.972 
-1.663 -1.792 -4.316 
-1.946 -1.874 -3.076 
-2.304 -3.553 -2.165 
-2.681 -1.738 -2.477 
4.734 -2.059 -3.812 
-0.590 -1.139 -3.053 
4.650 -0.899 -2.332 
4.275 -1.753 -2.517 
-0.884 -1.127 -2.712 
-3.723 -1.336 -1.342 
-0.661 -3.312 -0.374 
-2.971 -0.798 -3.189 
-2.774 -3.939 -2.265 
5.437 -1.237 -3.384 
-2.847 -1.691 -2.007 
-1.410 -1.890 -1.739 
-1.153 -1.045 -5.403 
3.587 -2.649 -4.202 
-2.284 -1.822 -1.266 
-1.372 -1.533 -1.381 
5.294 -2.341 -1.166 
-1.349 -2.321 -2.823 
-1.989 -0.611 -2.317 
-2.230 -3.769 -0.698 
3.502 -2.579 -2.948 
4.744 -2.966 -3.923 
-2.474 -1.524 -2.086 
3.791 -1.568 -2.570 
3.995 -2.947 -4.199 
-1.993 -1.666 -2.437 
-1.014 -2.911 -3.157 
4.961 -3.031 -4.084 
-1.708 -1.735 -2.182 
3.791 -1.674 -3.011 
2.562 -4.586 -4.418 
-2.674 -1.888 -3.512 
-2.194 -3.324 -2.243 
-1.962 -2.089 -1.584 
4.728 -2.147 -2.852 
-1.533 -1.957 -1.290 
4.048 -2.597 -3.252 
2.814 -2.449 -1.673 
2.546 -4.592 -1.352 
0.417 0.281 -0.555 
-0.317 -0.414 -0.898 
5.817 -2.076 -2.084 
4.126 -1.686 -3.108 
4.272 -2.251 -2.496 
3.534 -2.079 -3.706 
4.653 -1.951 -1.859 
-1.868 -1.298 -1.640 
-1.624 -1.052 -2.391 
3.350 -2.252 -2.817 
3.453 -1.087 -3.309 
-1.775 -1.604 -1.344 
0.005 -3.252 -0.435 
4.342 -0.503 -4.198 
-2.911 -2.061 -1.598 
-0.736 -2.134 -1.188 
-0.504 -3.783 -1.223 
-3.717 -0.309 -1.487 
3.430 -1.953 -3.882 
-3.773 -3.068 -2.618 
0.596 -1.982 -0.681 
-2.253 -2.583 -1.801 
3.725 -2.518 -3.136 
-2.247 -1.462 -2.380 
-1.576 -2.045 -0.865 
-1.901 -2.256 -2.472 
-2.818 -1.403 -3.120 
4.991 -2.604 -3.452 
-1.736 -1.051 -3.569 
-3.896 -2.038 -2.319 
3.920 -3.704 -3.411 
3.407 -0.882 -4.205 
4.918 -1.707 -3.689 
3.794 -2.471 -4.719 
4.707 0.819 -3.424 
3.735 -1.210 -1.804 
-2.923 -3.953 -4.197 
-0.544 -2.987 -2.850 
-2.732 -1.464 -2.821 
4.435 -0.437 -2.858 
3.514 -1.005 -4.931 
-2.768 -1.485 -3.576 
-4.672 -1.846 -2.908 
-3.630 -0.946 -1.786 
-2.702 -1.462 -1.044 
4.735 -4.364 -3.906 
-2.911 -1.062 -3.850 
4.182 -2.157 -3.414 
4.520 -0.481 -3.799 
3.763 -1.657 -4.912 
3.129 -1.733 -4.510 
-2.824 -1.740 -1.069 
6.985 -1.263 -2.764 
6.068 -2.385 -3.219 
4.780 -1.967 -3.757 
-2.087 -2.613 -1.997 
-2.721 -2.910 -1.910 
2.637 -1.774 -3.453 
4.231 -2.431 -2.635 
2.948 -2.637 -2.665 
2.668 -0.591 -4.768 
-3.154 -2.786 -1.988 
3.467 -2.300 -3.405 
-2.313 -1.556 -2.855 
-3.073 -1.653 -4.202 
-3.371 -0.753 -2.445 
-2.842 -2.029 -0.607 
-2.624 -2.822 -1.121 
-3.564 -2.065 -2.530 
-0.715 0.100 -1.813 
-2.515 -1.900 -1.781 
-1.878 -2.631 -3.201 
4.369 -1.912 -2.352 
-2.974 -1.859 -1.979 
-2.615 -0.192 -1.968 
3.645 -1.353 -3.352 
-1.630 -1.041 -0.504 
4.492 -1.454 -2.748 
-0.972 -2.676 -0.773 
2.811 -1.891 -2.518 
5.018 -1.915 -1.396 
3.285 -1.664 -3.589 
-1.245 -0.201 -1.546 
4.836 -1.275 -2.962 
-1.934 -3.412 -1.017 
-1.069 -3.250 -2.050 
-1.075 -1.685 -0.758 
3.648 -1.850 -2.963 
-2.327 -3.134 -2.265 
2.714 -2.591 -2.957 
-2.844 -2.052 -0.669 
-1.151 -1.721 -1.113 
-1.966 -1.936 -3.252 
-0.793 -3.095 -1.194 
3.706 -1.371 -4.011 
2.549 -1.580 -2.395 
-1.985 -1.216 -2.722 
5.239 -2.210 -2.000 
-2.475 -2.196 -3.935 
3.996 -0.228 -1.974 
2.302 -2.025 -4.544 
3.254 -2.433 -3.179 
-1.924 -2.748 -0.142 
-2.811 -2.789 -2.629 
-1.364 -5.416 -2.223 
-2.806 -1.061 -2.216 
-0.828 -1.112 -0.797 
-0.784 -2.873 -2.198 
-0.581 -2.472 -2.863 
-1.720 -3.475 -1.814 
4.468 -2.898 -2.870 
-1.785 -1.151 -0.331 
5.207 -0.969 -4.318 
4.222 -0.024 -2.476 
-1.023 -0.169 -1.633 
-1.743 -2.890 -2.050 
2.661 -1.315 -2.694 
-1.163 -2.223 -1.607 
-1.432 -2.359 -3.213 
-0.341 -2.257 -0.496 
4.668 -2.709 -2.710 
4.942 -2.529 -2.990 
4.709 -0.823 -1.996 
2.742 -0.411 -1.648 
4.239 -2.727 -2.087 
3.903 -2.247 -4.925 
3.471 -1.797 -3.547 
4.335 -0.673 -5.042 
-0.866 -2.768 -2.222 
-1.799 0.071 -0.647 
-2.553 -1.005 0.733 
-1.746 -1.870 -1.268 
-1.613 -1.343 -2.941 
2.659 -2.128 -1.902 
-2.794 -1.577 -2.354 
5.071 -1.725 -3.930 
-2.361 -2.444 -0.054 
2.132 -2.783 -0.818 
-1.954 -2.008 -0.091 
5.354 -2.217 -3.654 
0.021 0.093 -2.192 
5.034 -2.482 -2.394 
4.215 -2.673 -2.214 
-1.307 -0.242 -1.706 
2.854 -2.668 -4.163 
-1.387 -1.874 -1.526 
4.473 -1.550 -2.682 
3.774 -2.207 -1.599 
-2.842 -3.168 -3.480 
4.253 -2.662 -2.510 
-1.236 -2.204 -3.436 
-4.207 -2.998 -0.840 
-1.239 -1.398 -0.695 
-3.549 -1.861 -2.433 
4.694 -2.264 -4.007 
-2.148 -2.856 -1.826 
3.329 -1.441 -3.966 
3.753 -3.568 -3.239 
-3.289 -2.137 0.246 
-0.517 -1.910 -1.591 
3.881 -3.566 -3.250 
-2.214 -1.418 -1.835 
-1.412 -1.656 -4.000 
-2.602 0.941 -1.399 
-4.005 -2.499 -1.675 
-1.995 -1.448 -1.955 
2.781 -1.857 -3.639 
-1.556 -0.234 -0.166 
4.643 -2.186 -3.126 
-0.640 -1.156 -3.064 
-4.429 -2.199 -1.501 
4.450 -0.496 -2.231 
-1.386 -2.692 -3.451 
3.799 -3.460 -3.890 
-2.734 -4.691 -1.771 
4.464 -2.698 -1.803 
3.523 -4.374 -3.804 
4.211 -2.212 -2.580 
4.381 -3.998 -2.937 
0.080 -2.508 -1.729 
1.629 -2.571 -1.890 
-4.466 -1.392 -1.406 
5.989 -1.331 -2.812 
3.030 -0.144 -3.638 
5.202 -2.197 -3.285 
4.439 -2.902 -2.643 
-3.275 -0.958 -1.863 
-1.385 -2.703 1.345 
-2.521 -1.187 -2.940 
-3.276 -1.296 -1.318 
5.059 -2.772 -4.158 
2.633 0.088 -0.940 
-3.455 -3.622 -1.050 
1.071 0.052 -1.971 
-1.436 -1.179 -0.710 
4.082 -0.331 -4.092 
2.701 -1.573 -3.368 
-4.310 -0.192 -2.113 
3.967 -1.579 -2.322 
-2.471 -0.545 -3.896 
1.839 -2.301 -3.777 
4.491 -3.676 -3.946 
-3.640 -0.989 -2.367 
5.323 -1.846 -2.698 
-3.087 -1.579 -3.909 
-1.525 -1.647 0.819 
-1.877 -2.055 -1.354 
-3.232 -2.580 -0.114 
2.133 -1.707 -3.431 
5.378 -4.221 -1.627 
-2.742 -1.739 -3.174 
-1.083 -2.763 -5.120 
-1.222 -2.630 -1.760 
4.652 -2.654 -2.525 
-2.868 -1.254 -1.786 
-1.407 -1.605 -2.823 
4.480 -2.532 -4.147 
-1.230 -2.070 -2.092 
4.336 -1.966 -1.997 
-2.979 -2.427 -0.819 
5.637 -2.705 -2.474 
2.887 -1.548 -3.326 
-2.234 -2.934 -1.808 
2.446 -4.148 -5.213 
-0.279 -2.476 0.421 
-2.544 -2.589 -1.823 
4.435 -0.359 -3.033 
3.817 -3.687 -5.086 
-3.726 -3.996 -3.402 
1.483 -3.142 -4.291 
3.656 -3.311 -3.208 
-3.071 -2.343 -0.825 
-2.181 -1.942 -2.669 
-2.407 -2.065 -2.944 
3.050 -0.494 -2.560 
-3.271 -0.319 -2.779 
4.824 -1.300 -3.632 
-4.231 -0.452 -1.074 
4.394 -2.390 -3.844 
4.438 -1.352 -4.118 
-0.511 -3.696 0.663 
3.729 -2.469 -3.698 
-2.865 -1.491 -3.167 
5.163 -2.869 -1.919 
-2.045 -2.507 0.976 
-3.782 -2.424 -2.609 
-0.720 -2.100 -1.500 
-2.777 -2.835 -1.423 
4.452 -1.853 -2.886 
-4.740 -2.174 -1.552 
-3.635 -2.004 -1.401 
-1.740 -1.347 -0.917 
3.975 -2.150 -4.204 
-0.772 -0.834 -1.058 
-1.229 -0.264 -1.336 
2.966 -0.321 -2.202 
2.150 -2.136 -4.953 
-3.000 -2.187 -1.569 
-1.524 -3.362 -1.914 
-2.306 -0.536 -2.951 
-1.183 -1.323 -1.831 
4.129 -1.367 -2.163 
4.341 -2.033 -4.760 
4.333 -2.807 -2.001 
-2.377 0.125 -1.588 
4.281 -1.460 -3.364 
-2.619 -0.118 -0.837 
3.969 -0.677 -2.724 
-2.017 -0.561 -0.084 
5.071 -2.605 -5.140 
4.146 -2.084 -1.474 
1.976 -0.453 -3.477 
4.537 -1.977 -4.051 
-4.384 -4.049 -3.116 
-1.440 -2.246 -3.050 
3.240 -1.417 -2.451 
2.910 -1.386 -2.376 
-4.148 -2.052 -0.429 
3.576 -2.171 -1.186 
-3.508 -2.002 -0.873 
3.238 -2.651 -2.759 
-2.361 -1.419 -2.031 
-2.802 -0.626 -0.537 
-3.337 -1.011 -1.740 
-1.982 -1.984 -3.704 
2.051 -3.443 -3.509 
-0.346 -3.604 -2.153 
-2.412 -2.777 -2.005 
6.061 -3.038 -3.562 
-1.876 -3.894 -2.517 
-3.114 -2.251 -2.395 
2.391 -1.178 -3.336 
-2.693 -2.121 -0.087 
-3.226 -1.866 -0.636 
-2.385 -1.446 -3.133 
2.710 -2.894 -2.601 
5.210 -2.421 -2.786 
-2.500 -2.836 -2.649 
3.641 -1.318 -0.935 
2.780 -3.758 -3.778 
5.467 -2.358 -2.410 
-3.597 -3.453 -1.334 
2.781 -1.690 -1.741 
5.214 -2.573 -2.445 
6.955 -1.649 -2.992 
4.874 -2.179 -0.759 
2.240 -2.202 -1.375 
5.900 -0.641 -2.991 
4.066 -1.681 -3.401 
-2.317 -3.255 -2.998 
2.985 -0.217 -1.298 
3.127 -2.548 -2.760 
-1.983 -2.595 -1.834 
-1.875 -1.173 -3.203 
4.434 -3.434 -5.305 
-1.542 -1.560 -2.872 
-0.567 -2.110 -0.961 
-0.283 -2.009 -2.007 
5.621 -2.113 -3.615 
-2.421 -1.929 -2.529 
-3.045 -1.693 -2.153 
4.266 -3.013 -4.272 
-2.527 -2.642 -0.445 
1.370 -1.821 -2.984 
3.193 -3.026 -3.885 
3.798 -2.156 -2.289 
4.778 -1.553 -2.460 
-1.803 -2.817 -0.963 
-2.371 -1.181 -1.534 
2.530 -2.110 -1.074 
2.623 -2.142 -2.776 
3.747 -3.328 -1.665 
3.851 -0.984 -4.098 
3.994 -1.929 -2.372 
-0.933 -3.224 -3.097 
2.775 -2.081 -2.908 
-2.129 -2.880 -1.567 
-2.146 -0.513 -2.474 
-1.871 -1.535 -2.049 
-2.573 -1.436 -2.118 
-2.334 -2.849 -1.283 
-2.856 -1.375 -2.659 
5.604 -0.670 -3.308 
-3.595 -0.920 -2.038 
4.057 -2.983 -4.654 
-2.054 -1.894 -3.824 
2.201 -1.622 -3.844 
-1.709 -3.232 -2.840 
-2.818 -1.484 -0.227 
2.431 -2.788 -2.579 
5.965 -0.923 -3.917 
4.243 -2.699 -1.517 
4.501 -3.366 -1.973 
3.632 -2.944 -1.879 
4.377 -2.179 -1.036 
-3.182 -2.983 -3.474 
-3.496 -3.368 -0.719 
4.706 -0.929 -3.408 
4.801 -1.047 -4.159 
3.655 -2.543 -5.834 
-2.592 -0.650 -3.444 
-0.886 -2.390 -2.613 
-1.042 -0.874 -3.761 
4.021 -2.040 -2.677 
3.295 -1.585 -2.124 
4.496 -2.012 -1.964 
-1.768 -1.527 -2.401 
-3.191 -3.800 -3.353 
-1.700 -0.637 -2.570 
2.896 -1.845 -2.233 
4.916 -1.468 -3.322 
4.704 -3.787 -3.960 
3.273 -1.657 -1.900 
-2.736 -2.052 -2.493 
3.218 -2.594 -2.631 
-1.907 0.225 -2.338 
6.179 -1.885 -3.571 
4.408 -3.903 -2.587 
-2.557 -2.311 -1.881 
5.290 -3.171 -3.946 
-3.859 -0.951 -3.833 
4.900 -2.181 -4.016 
3.828 -2.469 -3.422 
3.120 -1.769 -4.695 
3.683 -1.940 -2.722 
3.360 -3.271 -3.278 
3.522 -3.342 -3.756 
3.459 -2.853 -3.764 
4.924 -2.031 -4.535 
3.679 -2.075 -3.881 
2.781 -1.084 -2.766 
-3.040 -3.309 -2.580 
3.510 -1.799 -2.247 
3.021 -0.718 -4.102 
-3.375 -2.340 -3.746 
-2.137 -2.925 -1.710 
-1.544 -2.975 -3.500 
2.349 -2.608 -2.013 
3.303 -1.829 -2.030 
5.310 -1.784 -3.314 
-1.435 -1.849 0.212 
5.404 -1.294 -2.736 
-2.387 -3.221 -2.167 
-3.734 -3.058 -1.443 
-2.084 -0.093 -1.568 
-3.140 -1.078 -3.838 
2.765 -2.289 -2.632 
5.412 -2.139 -2.266 
-2.178 -3.006 -3.817 
3.655 -2.124 -4.502 
-2.209 -1.524 -1.239 
4.280 -2.128 -3.140 
-1.320 -3.666 -2.653 
-2.796 -2.301 -1.388 
-3.707 -2.482 -1.431 
-2.860 -2.469 -2.984 
3.183 -0.721 -1.302 
-1.544 -1.552 0.020 
-1.644 -2.581 -1.430 
-1.901 -3.314 -3.258 
0.045 -1.465 -1.412 
4.075 -1.038 -4.519 
-1.103 -3.784 -1.416 
3.742 -1.600 -2.469 
4.578 -3.408 -2.871 
-1.995 -1.734 -2.636 
-1.328 -2.849 -2.828 
-1.614 -2.118 -1.285 
-2.691 -1.963 -3.244 
3.580 -2.026 -2.971 
5.371 -2.265 -3.137 
4.130 -0.622 -4.471 
-2.696 -1.917 -1.230 
-1.623 -1.687 -3.189 
-1.802 -3.654 -2.809 
-1.747 -1.403 -0.303 
2.509 -2.901 -4.675 
5.317 -1.614 -2.411 
3.981 -3.728 -1.983 
-1.236 -1.341 -3.792 
2.755 -1.822 -2.385 
-3.213 -1.002 -2.172 
3.528 -2.111 -3.764 
-0.727 -2.315 -2.091 
-3.493 -2.457 -2.250 
2.797 -0.993 -3.033 
4.280 -0.635 -2.215 
-3.979 -3.194 -1.498 
-2.838 -2.045 -2.196 
4.274 -1.940 -3.226 
-1.063 -0.862 -1.048 
0.049 -3.701 -1.641 
-1.001 -2.322 -0.847 
3.167 -4.892 -3.901 
2.729 -3.574 -1.886 
3.185 -0.878 -2.912 
-3.854 -2.378 -2.174 
-2.740 -0.746 -1.906 
-2.489 -1.051 -0.128 
-0.926 -1.358 -0.300 
0.129 -2.861 -4.146 
3.888 0.610 -3.388 
-1.804 -2.331 -3.455 
-2.781 -0.783 -2.846 
4.326 -1.242 -2.527 
2.460 -3.689 -2.806 
4.482 -3.349 -3.490 
-1.842 -2.187 -2.785 
5.520 -1.452 -2.367 
3.415 -2.228 -3.632 
-2.241 -1.754 -1.847 
2.552 -0.841 -4.012 
-1.636 -1.562 -0.797 
4.638 -2.752 -0.910 
-1.716 -1.661 -2.771 
5.734 -2.642 -3.037 
-1.756 -2.782 -1.728 
4.746 -1.143 -2.460 
2.256 -3.318 -2.449 
3.551 -5.203 -2.680 
-1.817 -3.261 -1.359 
-1.631 -1.999 -3.320 
2.716 -2.038 -3.298 
-2.372 -2.019 -3.530 
3.816 -2.018 -4.982 
-1.567 -2.608 -1.333 
-1.423 -1.541 -2.068 
3.999 -2.694 -1.956 
3.831 -0.382 -2.892 
3.544 -3.587 -4.184 
4.078 -1.285 -2.863 
-1.459 -4.209 -2.108 
1.713 -2.626 -5.607 
4.046 -1.615 -2.521 
2.772 -1.680 -3.479 
4.077 -2.732 -2.903 
5.009 -1.462 -1.732 
5.724 -1.472 -5.689 
4.662 -2.983 -2.838 
-3.515 -2.788 -3.455 
2.448 -1.758 -4.028 
4.140 -2.958 -4.727 
4.921 -3.468 -2.608 
-1.732 -1.014 -2.468 
-1.007 -2.661 -2.021 
-2.844 -1.349 -0.619 
3.836 -3.241 -2.070 
4.768 -3.518 -3.169 
5.902 -1.768 -2.853 
-1.732 -1.543 -0.767 
-3.243 -1.906 -2.449 
-1.589 -2.317 -1.235 
3.729 -3.174 -3.075 
-0.109 -3.335 -0.498 
-1.205 -1.396 1.361 
-2.549 -1.093 -0.121 
6.541 -3.811 -4.611 
-2.955 -2.116 0.431 
4.230 -2.260 -2.692 
-2.674 -0.643 -3.267 
-2.591 -1.620 -0.150 
5.193 -1.166 -3.388 
-2.634 -3.007 -2.779 
-1.090 -1.511 -2.382 
-2.730 -1.492 -2.290 
4.418 -2.320 -2.421 
4.360 -0.026 -4.054 
3.893 -3.054 -3.384 
3.816 -2.299 -3.292 
-1.707 -3.318 -1.587 
5.634 -2.559 -2.913 
4.529 -2.370 -4.845 
4.343 -1.050 -4.091 
-0.450 -1.006 -2.800 
-2.072 1.773 -2.436 
7.039 -1.082 -2.961 
3.814 -2.363 -2.872 
3.133 0.707 -2.466 
-3.671 -2.599 -2.210 
6.665 -2.679 -2.411 
4.586 -2.029 -3.883 
4.965 -1.284 -4.045 
5.006 -2.032 -1.825 
-2.851 -0.986 -1.431 
-2.119 -2.814 -2.233 
-0.404 -1.055 -0.931 
3.337 -2.213 -1.663 
4.780 -2.580 -2.997 
-1.346 -2.359 -0.913 
-1.285 -3.408 -2.458 
-3.464 -1.483 -2.001 
-1.450 -1.487 -1.726 
-1.811 -1.513 -1.759 
4.432 -3.000 -4.188 
-2.969 -2.181 -1.734 
5.358 -1.655 -4.268 
-2.191 -0.629 -2.859 
-2.074 -2.943 -3.218 
3.474 -2.508 -4.347 
5.073 -2.803 -2.039 
-2.467 -3.141 -3.339 
4.424 -0.139 -2.742 
