2800 3
-1.348 -3.166 -0.583 
0.148 -2.623 -2.306 
3.654 -3.936 -1.892 
3.845 -1.717 -2.445 
-0.284 -2.450 -1.508 
3.530 -2.994 -3.615 
-2.196 -3.923 -1.243 
3.876 -3.221 -1.931 
-1.894 -0.406 -2.700 
4.990 -1.548 -2.691 
5.958 -2.181 -3.248 
3.721 -2.048 -5.629 
2.219 -1.648 -0.889 
3.114 -1.096 -2.582 
3.975 -2.023 -2.861 
1.070 -3.509 -2.090 
-0.591 -1.675 -2.800 
-0.637 -1.592 -1.687 
4.519 -0.576 -4.088 
-3.940 -2.528 -3.759 
-2.486 -2.728 -3.275 
-0.465 -3.196 -2.557 
-1.480 -2.128 -3.594 
-3.038 -1.006 -2.136 
2.947 -1.720 -3.534 
4.088 -1.088 -4.033 
-2.774 -2.969 -1.920 
-1.228 -1.819 -2.596 
3.183 -1.045 -4.692 
-2.349 -1.666 -0.724 
4.141 -2.615 -3.969 
-1.845 -1.981 -1.477 
4.610 -2.448 -4.329 
-3.448 -1.431 -3.927 
-3.033 -3.023 -0.640 
-2.128 -0.575 -2.375 
4.724 -2.516 -3.204 
-4.521 -3.063 -3.420 
4.626 -0.330 -2.160 
4.045 -2.742 -3.100 
-1.907 -1.746 -1.992 
4.622 -1.975 -3.125 
3.362 -4.009 -2.635 
-1.514 -2.101 -1.371 
2.200 -2.149 -3.572 
-0.277 -1.953 -1.915 
-1.276 -2.284 -2.601 
-5.078 -2.499 -2.623 
-2.463 -2.580 -2.994 
4.636 -1.789 -3.483 
-3.703 -1.730 -1.932 
6.013 -2.000 -3.030 
-0.607 -2.565 -1.350 
6.036 -2.242 -3.930 
3.599 -0.194 -5.453 
-2.994 -1.895 -2.261 
-2.026 -1.416 -1.840 
-0.718 -1.007 -3.348 
-0.689 -2.452 -2.133 
-2.894 -2.133 -1.327 
3.228 -2.749 -3.080 
-2.053 -1.016 -3.911 
-0.874 0.697 -1.138 
2.261 -0.093 -1.630 
3.885 -2.507 -1.847 
-3.094 -2.095 -3.175 
-2.374 -2.129 -0.720 
-1.126 -2.365 -1.086 
4.606 -0.373 -4.150 
-1.687 -1.240 -4.058 
4.719 -1.164 -1.933 
3.307 -3.561 -2.804 
3.187 -2.407 -0.558 
-1.857 -1.947 -1.872 
1.826 -2.269 -0.822 
4.172 -1.595 -4.350 
-3.161 -1.409 -1.077 
-2.471 -2.200 -2.421 
2.916 -1.235 -4.366 
3.804 -2.541 -2.520 
4.441 -1.302 -2.887 
-1.494 -1.866 -1.849 
4.402 -1.413 -3.245 
-2.221 -0.898 -1.383 
-0.711 -1.377 -3.133 
-1.558 -1.112 -2.396 
-1.045 0.291 -2.907 
-1.737 -2.889 -0.303 
3.131 -1.229 -4.631 
-1.282 -1.200 -2.580 
3.734 -2.745 -3.446 
-3.665 -2.995 -1.587 
3.073 -2.110 -3.031 
4.628 -4.075 -4.408 
-2.051 -0.856 -0.535 
4.661 -2.266 -2.609 
4.090 -2.273 -2.124 
4.344 -1.955 -4.906 
2.773 -2.607 -4.739 
-2.072 -1.449 0.146 
4.081 -1.399 -4.151 
4.968 -1.600 -1.620 
3.563 -2.718 -3.422 
-1.125 -0.961 -2.350 
-1.617 -2.562 -0.230 
-2.710 -1.096 -1.766 
-1.203 -1.598 -2.835 
-3.924 -2.736 -2.550 
-3.658 -0.716 -2.092 
4.686 0.937 -2.980 
5.031 -1.281 -1.514 
-1.246 -1.674 -1.580 
4.234 -2.050 -3.345 
4.966 -0.772 -2.993 
3.651 -1.167 -2.036 
-1.723 -2.329 -3.044 
5.294 -1.365 -1.898 
-0.325 -1.484 -1.561 
-0.427 -1.926 -1.486 
-2.973 -0.980 -0.704 
-3.704 -4.611 -0.491 
5.375 -1.363 -1.422 
2.039 -1.507 -2.504 
-1.792 -2.788 -1.837 
-3.038 -1.073 -1.601 
-2.946 -3.919 -0.772 
3.032 -2.724 -4.663 
4.571 -0.505 -1.613 
-2.559 0.156 -3.166 
3.603 -2.897 -4.440 
-2.690 -1.791 -2.197 
-3.103 -0.705 -1.511 
-0.976 -1.816 -0.901 
-1.727 -2.430 -1.120 
3.251 -3.350 -4.942 
4.028 -1.963 -1.709 
-1.368 -3.680 -2.249 
5.324 -4.253 -3.090 
2.461 -2.415 -2.342 
-4.156 -2.448 -0.378 
4.016 -1.004 -3.487 
2.329 0.033 -3.949 
0.231 -3.150 -3.576 
3.828 0.096 -2.911 
-1.566 -2.979 -2.527 
-1.603 -1.807 -1.921 
5.162 -2.056 -2.270 
5.195 -2.094 -2.392 
4.330 -4.273 -3.005 
3.347 -1.182 -1.888 
4.675 -1.280 -4.277 
-1.919 -3.356 -4.382 
4.983 -3.140 -1.582 
4.500 -3.972 -2.658 
3.296 -0.661 -4.268 
4.055 -3.525 -1.638 
4.099 -0.697 -1.687 
3.169 -3.652 -2.812 
2.430 -2.209 -4.471 
4.155 -4.299 -2.498 
2.313 -1.391 -2.010 
-1.558 -2.084 -4.095 
-4.181 -1.628 -1.989 
-1.086 -1.789 -1.553 
3.712 -1.748 -4.462 
-1.518 -0.981 -2.310 
3.361 -1.862 -3.603 
-3.925 -2.975 -1.120 
3.876 -2.833 -3.221 
-2.617 -0.420 -2.565 
-1.652 -2.504 -1.144 
3.310 -2.186 -4.644 
-0.131 -2.543 -1.745 
-3.542 -1.414 -0.858 
-3.347 -3.963 -1.886 
-2.181 -2.485 -2.156 
3.634 -2.594 -1.792 
4.188 -1.720 -2.880 
-1.126 -1.232 -1.337 
-1.232 -4.196 -1.236 
-2.823 -1.212 -1.644 
-0.524 -0.742 -2.606 
3.717 0.360 -3.414 
-2.392 -2.232 -1.737 
-0.905 -4.434 -3.116 
3.474 -2.274 -2.891 
3.880 -1.015 -2.294 
3.685 -1.517 -2.437 
-1.743 -4.139 -4.980 
-2.152 -1.604 -2.718 
-2.523 -1.016 -4.028 
3.641 -0.733 -2.760 
5.590 -1.837 -1.524 
3.476 -1.866 -3.018 
4.648 -2.467 -1.349 
-2.459 -1.294 -2.538 
4.627 -1.588 -2.732 
-4.215 -1.745 -0.201 
5.323 -0.080 -1.283 
4.491 -1.941 -2.087 
4.155 -1.012 -2.192 
-1.648 -2.307 -2.266 
0.005 -1.229 -2.752 
4.750 -2.066 -3.953 
-2.457 -2.370 -3.071 
-1.270 -2.695 -2.014 
4.588 -2.051 -2.006 
-2.136 -3.064 -0.721 
3.208 -0.761 -3.805 
3.791 -1.470 -2.317 
-2.917 -4.288 -0.740 
2.909 -2.534 -3.614 
-1.389 -0.686 -1.258 
4.479 -3.326 -1.778 
-0.991 -0.537 -2.782 
-1.348 -2.984 -3.129 
-1.922 -2.235 -2.507 
5.641 -1.950 -1.741 
4.327 -2.290 -4.617 
-3.158 -2.771 -1.950 
3.278 -2.417 -2.403 
4.461 -2.426 -2.708 
4.330 -2.660 -2.632 
-2.417 -1.571 -1.656 
3.245 -0.226 -3.840 
-2.610 -1.781 -3.218 
-3.868 -2.207 -2.768 
-2.110 -1.771 -1.788 
-2.669 -2.430 -1.616 
-1.578 -0.299 -2.934 
-2.884 -1.756 -1.045 
-0.450 -3.258 -3.628 
-2.384 -1.271 0.264 
4.254 -2.340 -4.922 
1.103 -2.245 -1.504 
5.192 -2.150 -2.072 
-1.206 -2.617 -3.725 
-1.088 -3.168 -3.119 
-0.533 -1.497 -1.775 
-4.841 -1.771 -1.836 
-1.471 -1.393 -0.953 
3.710 -1.849 -3.321 
-0.892 -1.331 -3.105 
3.164 -2.227 -2.260 
-1.827 -1.853 -1.633 
-1.748 -4.189 -4.862 
-1.285 -2.693 -1.718 
3.438 -3.828 -4.295 
-2.249 -2.306 -1.368 
-2.117 -3.683 -2.196 
2.803 -1.021 -2.316 
-4.102 0.016 -2.486 
4.985 -2.202 -3.893 
5.585 -4.033 -1.642 
-2.388 -3.266 -0.522 
-1.214 -0.711 -3.085 
2.468 -0.962 -2.754 
-1.526 -1.199 -2.122 
-2.321 -2.110 0.336 
-2.763 -1.377 -3.417 
4.103 -1.410 -4.164 
3.048 -2.071 -4.353 
-3.042 -2.864 -2.388 
-0.799 -2.274 -1.924 
-2.399 -3.070 -3.723 
-2.577 -1.165 -0.956 
3.299 -2.778 -2.431 
-0.273 -3.729 -0.659 
-3.298 -0.873 -4.282 
3.544 0.083 -2.411 
4.385 -1.816 -2.943 
-2.520 -1.956 -4.280 
3.945 -0.614 -0.716 
-2.203 -2.128 -1.325 
4.547 -2.860 -2.446 
2.936 -1.652 -4.196 
3.732 -1.907 -3.747 
-3.350 -1.860 -2.592 
2.493 -1.521 -3.890 
3.756 -2.834 -3.104 
2.734 -2.199 -2.452 
4.382 -1.416 -1.656 
-0.725 -2.688 -2.355 
-1.852 -1.928 -2.352 
4.527 -5.773 -2.024 
4.603 -1.878 -2.089 
-1.631 -1.957 -1.223 
2.936 -3.638 -1.613 
-1.271 -0.776 -0.748 
3.583 -2.772 -2.787 
3.199 -2.529 -2.062 
-2.546 -3.535 -3.571 
5.997 -1.620 -0.963 
3.839 -1.020 -3.183 
-1.765 -3.810 -0.281 
-1.361 -1.808 -1.890 
3.739 -1.639 -1.790 
-2.451 -4.654 -2.261 
-2.881 -3.317 -2.616 
0.654 -3.824 0.062 
-2.295 -1.794 -1.482 
-0.979 -3.329 -2.980 
2.953 -0.597 -1.309 
-1.691 -1.233 -1.798 
-1.167 -1.245 -2.423 
-3.072 -1.923 -2.512 
-2.282 -2.171 -2.299 
2.717 -2.538 -1.056 
-0.578 -1.903 1.039 
-2.892 -1.397 0.126 
-3.355 -1.345 -2.949 
-1.376 -2.532 -0.479 
4.510 -1.645 -3.056 
2.216 -2.680 -3.369 
4.243 -2.100 -3.765 
-2.884 -1.542 -1.542 
-0.977 -1.955 -1.611 
6.691 -2.497 -3.642 
-2.101 -3.714 -1.426 
-1.994 0.321 -2.483 
-2.583 0.114 -2.519 
-2.406 -1.972 0.148 
-1.252 -2.090 -2.357 
-2.171 -2.113 -2.685 
-0.612 -1.613 -2.062 
1.453 -2.661 -2.016 
-2.578 -1.917 -0.993 
3.309 0.658 -3.137 
3.495 -0.879 -3.095 
4.365 -1.352 -3.100 
-3.182 -2.754 -1.274 
-2.506 -1.614 -4.013 
3.163 -3.274 -2.736 
3.773 -2.707 -4.563 
4.029 -1.190 -2.231 
4.576 -1.117 -3.538 
2.924 -2.221 -2.588 
-2.085 0.980 -1.576 
4.733 -2.554 -3.380 
3.971 -2.457 -1.257 
4.628 -0.208 -2.349 
-2.713 -1.202 -3.695 
4.081 -2.198 -2.924 
-0.687 -2.749 -2.682 
-1.012 -2.308 -2.516 
2.201 -0.978 -3.455 
-2.627 -2.622 -2.074 
-1.632 -2.557 -3.230 
4.474 -2.161 -3.162 
-2.538 -0.467 -2.204 
5.019 -2.345 -1.459 
-1.403 -3.261 -1.921 
3.903 -0.372 -4.172 
-0.377 -2.556 -1.967 
2.248 -1.060 -3.308 
-2.160 -0.698 -1.906 
-3.672 -1.433 -1.887 
3.137 -1.334 -1.300 
-2.132 -2.245 -1.698 
-1.565 -2.252 -0.985 
-1.850 -2.978 -0.728 
5.110 -2.668 -3.048 
-0.454 -0.261 -3.333 
-3.160 -3.013 -0.784 
-2.869 -2.358 -1.920 
-4.350 -3.047 -1.944 
4.918 -2.135 -3.588 
-1.378 -1.395 0.032 
2.617 -2.884 -3.981 
5.284 -1.089 -3.515 
-1.527 -1.705 -1.145 
2.659 -1.426 -4.833 
2.724 -1.075 -4.052 
-1.279 -2.611 -0.704 
-1.210 -2.425 -2.623 
1.117 -0.590 -2.983 
4.985 0.420 -4.714 
4.492 -1.756 -3.037 
-1.716 -2.592 -2.015 
-3.273 -1.196 -1.154 
-1.912 -2.338 -2.670 
-2.013 -1.220 -2.633 
5.335 -0.677 -4.012 
4.397 -1.976 -2.518 
4.190 -2.670 -3.571 
3.864 -2.240 -2.356 
3.247 -2.652 -2.145 
3.739 -2.758 -3.879 
3.014 -1.506 -3.959 
4.818 -1.690 -4.072 
-2.735 -1.532 -1.507 
4.840 -2.019 -2.896 
-2.452 -2.468 -2.828 
4.049 -2.689 -2.174 
4.324 -0.830 -3.425 
4.955 -2.580 -1.826 
4.149 -3.408 -2.217 
-0.845 -2.339 -2.261 
-1.840 -1.028 -1.747 
4.420 -2.470 -2.910 
2.522 -2.715 -4.337 
4.479 -3.267 -1.932 
3.866 -1.430 -3.412 
-1.628 -2.181 -1.447 
3.257 -1.493 -4.158 
4.157 -1.475 -0.982 
-2.692 -2.421 -1.767 
-0.523 -1.494 -0.051 
3.471 -1.164 -3.055 
-1.681 -3.484 -2.749 
3.902 -2.264 -2.272 
3.877 -0.988 -3.117 
2.158 -1.993 -2.827 
3.972 -2.172 -2.827 
3.637 0.568 -4.551 
4.214 -2.373 -3.678 
-3.102 -2.122 -1.491 
3.115 -1.390 -1.413 
-0.926 -2.075 -1.891 
1.563 -2.473 -4.755 
-3.006 -3.005 -3.026 
-3.366 -2.767 -3.202 
-1.492 -2.887 -2.983 
3.048 -2.637 -1.979 
5.017 -1.390 -4.222 
0.588 -0.752 -0.642 
3.947 -1.625 -3.141 
-0.624 -1.814 -1.139 
-1.991 0.140 -0.780 
-1.920 -1.785 -1.747 
-2.647 -2.306 -1.039 
2.060 -0.752 -4.663 
3.883 -0.865 -1.704 
-3.254 -0.040 -0.676 
3.522 -3.015 -3.019 
3.919 -1.035 -4.588 
2.646 -1.930 -2.516 
-1.578 -0.470 -3.005 
-1.369 -3.905 -4.022 
3.329 -2.943 -1.941 
3.893 -0.885 -2.368 
-1.917 -2.662 -2.080 
4.543 -2.165 -3.051 
-1.291 -1.135 -3.373 
3.009 -2.076 -3.650 
-1.432 -1.373 0.565 
3.260 -2.917 -4.261 
5.164 -3.048 -3.034 
-0.954 -0.980 -1.173 
-0.785 -1.938 -0.844 
5.506 -2.475 -2.571 
-3.790 -2.554 -0.434 
3.076 -3.236 -3.097 
1.717 -1.706 -2.278 
-1.069 -1.181 -3.476 
3.795 -1.870 -1.416 
-0.821 -3.863 -2.941 
-4.104 -2.896 -0.884 
-1.933 -0.195 -2.902 
3.941 -2.414 -2.843 
3.683 -1.331 -2.725 
2.268 -2.334 -2.373 
3.909 -1.915 -2.364 
-2.551 -2.134 -0.144 
-0.327 -1.178 0.568 
-2.119 -1.572 -1.564 
-2.021 -2.190 -1.926 
-0.888 -2.684 -2.161 
3.169 -3.210 -3.114 
2.786 -0.979 -5.512 
-0.727 -4.030 -2.654 
4.791 0.026 -3.382 
4.628 -2.348 -4.595 
-1.880 -1.818 -0.637 
4.192 -2.026 -2.704 
-0.818 -0.825 -2.302 
-1.289 -1.565 -1.972 
3.340 -2.438 -2.018 
-2.925 -2.800 -2.325 
-0.020 -0.799 0.208 
-2.431 -1.949 -0.819 
-1.511 -4.673 -1.841 
-1.268 -2.159 -2.089 
-1.529 -0.442 -1.473 
-1.308 -1.339 -2.366 
-3.183 -0.462 -3.330 
5.179 -1.008 -3.935 
-2.829 -1.392 -1.826 
-1.148 -1.824 -0.925 
6.528 -0.276 -4.557 
4.445 -0.712 -3.438 
-0.993 -0.806 -3.048 
0.240 -2.423 -1.284 
3.496 -2.732 -3.434 
3.826 0.618 -2.597 
4.576 -1.307 -1.222 
-2.624 -3.400 -2.181 
-2.960 -2.177 -0.091 
-5.399 -2.882 -2.014 
-1.851 -2.658 -1.293 
4.119 -1.899 -4.530 
-3.296 -1.764 -1.524 
4.048 -2.395 -3.308 
3.696 -2.385 -2.452 
-1.353 -0.898 -1.274 
-1.891 -1.689 -2.082 
-1.413 -2.210 -4.083 
4.457 -0.726 -2.540 
-1.338 -3.553 -0.002 
4.439 -3.066 -2.554 
-2.816 -3.289 -0.959 
3.557 -2.166 -1.308 
5.631 -2.294 -2.187 
5.152 -0.706 -3.605 
-2.638 -2.413 -1.557 
4.617 -2.633 -2.569 
6.464 -1.866 -2.921 
4.204 -1.384 -2.411 
4.650 -2.172 -2.716 
0.141 -2.110 -3.081 
3.372 -1.546 -3.639 
2.369 -1.189 -4.455 
-1.831 -1.060 -2.353 
4.550 -2.271 -3.868 
2.850 -2.847 -3.391 
-0.866 -2.521 -3.799 
-1.388 -2.105 -2.519 
3.314 -2.400 -2.192 
-0.608 -1.183 -2.173 
3.665 -1.004 -4.183 
-1.194 -1.704 -2.814 
3.431 -1.735 -3.934 
5.882 -2.974 -1.930 
4.663 -2.549 -5.214 
-1.279 -2.054 -1.371 
1.664 -1.179 -2.502 
-0.077 -3.654 -2.219 
-0.418 -2.000 -0.537 
-2.795 -2.190 -2.905 
3.981 -1.970 -2.227 
-2.613 -2.960 -1.968 
4.308 -2.147 -3.435 
4.790 -1.758 -4.188 
3.501 -1.115 -3.624 
-1.076 -2.838 -0.479 
4.991 -2.976 -2.592 
2.985 -2.392 -2.539 
-1.434 -0.964 -2.788 
-2.986 -0.531 -2.507 
-2.141 -0.246 0.126 
4.061 -2.581 -3.024 
-1.688 -3.263 -2.249 
-1.664 -2.322 -4.920 
3.554 -2.638 -3.247 
-1.721 -2.110 -1.249 
3.275 -1.114 -2.116 
-3.584 -2.289 -2.168 
-2.343 -2.162 -2.658 
3.179 -1.614 -2.986 
3.821 -1.156 -2.411 
3.293 -2.707 -3.124 
4.005 -2.421 -3.229 
4.740 -2.332 -2.964 
4.078 -1.198 -3.416 
3.928 -2.023 -3.701 
4.667 -2.167 -3.325 
3.161 -1.144 -3.001 
5.517 0.266 -3.022 
2.989 -0.091 -3.157 
5.260 -1.540 -3.043 
-2.116 -3.179 -2.717 
3.682 -2.395 -3.957 
-2.675 -2.414 -2.816 
-2.111 0.341 -2.958 
-2.165 -1.256 -1.278 
4.130 -1.822 -2.563 
-3.775 0.339 -0.855 
-2.566 -2.190 0.358 
3.738 -0.928 -3.218 
-0.939 -1.190 -1.968 
-1.737 -0.195 -2.868 
4.344 -2.690 -2.621 
4.104 -1.923 -3.463 
-1.520 -3.022 -2.204 
5.860 -0.826 -4.364 
-2.539 -1.161 -1.857 
3.119 -0.757 -3.913 
-2.325 -3.706 -2.918 
5.173 -1.318 -3.001 
5.149 -1.904 -3.453 
0.130 0.153 -2.322 
-2.195 -5.768 -3.513 
-1.618 -1.857 -3.057 
3.675 -1.711 -3.869 
4.762 -2.578 -2.332 
2.538 -2.152 -4.968 
-3.667 -1.661 -1.811 
2.918 -2.107 -3.089 
3.815 -0.806 -2.890 
-2.361 -0.873 -2.541 
-3.552 -1.282 -1.094 
4.078 -2.026 -3.038 
0.072 -3.777 -2.934 
4.992 -0.523 -2.785 
4.062 -2.516 -3.611 
2.854 -1.190 -4.808 
4.142 -0.047 -1.714 
-1.933 -2.708 -3.258 
5.269 -3.916 -2.911 
2.287 -3.118 -2.000 
-2.329 -1.513 -2.885 
-1.967 -1.794 -2.168 
3.578 -3.015 -2.289 
-3.707 -2.661 -2.395 
-2.654 -1.538 -2.451 
-3.390 -2.258 -2.484 
5.602 -2.611 -3.176 
-2.363 -1.576 -1.410 
-1.292 -2.247 -1.347 
-2.373 -1.349 -2.808 
-1.896 -1.905 -2.713 
4.242 -0.547 -3.483 
-3.469 -2.778 -1.588 
4.779 -3.774 -3.060 
-2.238 -2.137 -1.639 
3.566 -1.278 -3.275 
2.766 -1.312 -1.751 
4.005 -1.827 -2.825 
-1.784 -0.972 -1.684 
5.219 -3.083 -2.962 
3.392 -2.287 -5.320 
3.565 -0.276 -4.684 
3.469 -3.145 -3.692 
2.697 -2.301 -3.033 
-1.390 -0.553 -2.857 
-3.327 -0.844 -2.139 
-2.172 -3.129 -2.867 
3.949 -1.596 -1.563 
5.470 -1.324 -2.480 
-1.630 -1.307 -2.618 
-0.037 -1.049 -3.352 
-0.158 -1.383 -2.208 
-3.167 -3.168 -1.001 
4.069 -1.907 -1.625 
4.078 -2.615 -3.129 
4.799 -2.776 -3.360 
-1.946 -2.851 -1.538 
-2.368 -2.570 -2.175 
5.145 -0.372 -3.382 
-3.408 0.189 -2.002 
-3.781 -3.025 -2.522 
-1.995 -4.385 -2.344 
-2.901 -0.402 -2.867 
3.348 -3.425 -3.600 
5.141 -2.463 -4.944 
5.129 -3.371 -1.823 
5.121 -2.402 -3.329 
-1.460 -1.270 -1.822 
-1.686 -0.696 -0.715 
-1.981 -2.363 -0.942 
-1.172 -2.050 -1.805 
5.726 -0.403 -2.963 
-1.204 -2.353 -1.410 
-1.897 -2.757 -1.940 
3.999 -1.384 -1.962 
-1.542 -3.206 -2.922 
4.960 -1.917 -2.274 
-3.715 -3.013 -5.814 
-1.846 -2.482 -2.842 
-1.433 -0.825 -2.229 
-3.626 -1.676 -2.440 
0.336 -3.348 -2.974 
3.878 -2.842 -5.124 
4.727 -2.885 -3.159 
-2.298 -2.873 -2.951 
-1.336 -1.139 -0.374 
-1.603 -2.556 0.013 
-1.937 -2.148 -1.489 
5.330 -2.084 -3.121 
5.477 -1.622 -5.512 
-4.064 -2.567 -1.795 
0.421 -1.583 -1.938 
3.750 -3.276 -2.912 
5.116 -1.103 -2.531 
-1.696 -3.164 -1.199 
-0.767 -2.528 -2.947 
-1.710 -2.329 -2.201 
4.290 -2.591 -3.800 
-2.100 -2.335 -0.623 
5.487 -0.957 -2.669 
-3.597 -1.022 -1.084 
-3.319 -2.572 -2.418 
-1.731 -1.981 -1.977 
4.517 -1.953 -3.484 
-2.683 -3.516 -2.278 
-2.525 -2.749 -2.004 
-2.940 -0.628 -2.781 
4.482 -1.018 -2.532 
3.824 -3.936 -3.264 
2.780 -1.308 -4.987 
-2.936 -2.122 -1.376 
-1.738 -0.427 -2.706 
-1.808 -2.946 -0.346 
4.745 0.043 -2.261 
3.870 -1.251 -3.716 
-1.796 -2.750 -2.520 
-3.009 -1.781 -1.789 
6.399 -2.571 -1.240 
-1.060 -1.225 -2.507 
-1.590 -1.952 -0.701 
2.972 -1.347 -1.691 
3.097 -1.715 -2.730 
3.853 -1.361 -3.432 
3.107 -1.661 -3.702 
-2.220 -1.924 -0.965 
-2.988 -1.655 -2.684 
4.169 -1.189 -4.063 
2.618 -2.276 -4.391 
4.727 -2.224 -4.157 
2.914 -2.490 -3.727 
-0.818 -2.704 -0.707 
3.861 -0.373 -3.584 
3.695 -1.500 -3.462 
4.362 -3.104 -0.961 
5.164 -3.326 -1.729 
4.767 -1.594 -2.824 
2.801 -1.810 -3.005 
-1.443 -0.249 -3.433 
2.718 -0.372 -2.333 
-1.988 -1.933 -2.150 
-2.250 -1.730 -1.368 
1.754 -1.319 -1.720 
3.628 -0.216 -4.302 
-0.769 -2.601 -3.745 
3.468 -1.404 -3.485 
3.739 -2.568 -4.052 
6.128 -1.878 -1.411 
-2.710 -1.735 0.131 
4.158 -1.995 -1.732 
4.656 -0.802 -2.855 
3.844 -1.059 -3.576 
-3.011 -1.109 -0.609 
1.275 -2.098 -3.229 
5.352 -3.045 -3.967 
3.678 -3.910 -2.010 
5.121 -2.672 -4.352 
-0.886 -2.475 -0.111 
-1.667 -1.003 -1.641 
5.214 -3.390 -2.854 
5.344 -2.235 -3.103 
-0.367 -3.967 -1.977 
6.303 -0.690 -3.683 
2.694 -0.930 -3.778 
5.686 -2.375 -1.935 
-2.087 -1.578 1.194 
4.587 -1.510 -3.369 
5.994 -1.647 -4.222 
-2.682 -2.708 -2.837 
3.402 -2.418 -3.581 
4.618 -1.405 -3.487 
2.148 -2.586 -2.969 
-1.571 -3.340 -2.776 
-0.876 -1.604 -1.018 
-2.376 -1.547 -2.881 
4.680 -2.541 -3.138 
-0.947 -4.240 -4.607 
6.084 -3.101 -4.893 
-1.538 -2.145 -1.940 
2.936 -1.022 -4.375 
-1.457 -2.030 -3.371 
3.740 -1.682 -2.332 
-2.359 -3.826 -2.064 
-2.715 -0.027 -2.652 
-0.795 -2.087 -0.989 
-2.270 -1.258 -3.276 
2.759 -1.764 -3.493 
-1.534 -2.799 -0.330 
4.675 -2.319 -3.310 
6.062 -3.077 -2.622 
6.421 -2.925 -3.320 
-2.385 -3.765 -2.660 
3.964 -1.815 -3.266 
4.606 -1.327 -2.795 
-2.380 -2.938 -2.302 
-2.841 -0.477 -3.138 
4.531 -3.221 -1.342 
-1.782 -1.294 -2.295 
3.400 -1.875 -3.040 
-1.041 -1.913 -4.299 
-1.285 -2.493 -2.273 
4.265 -1.434 -4.531 
3.831 -1.400 -2.106 
3.914 -1.299 -2.302 
2.881 -1.202 -4.273 
2.346 -1.086 -2.402 
-0.971 -0.126 -0.795 
4.493 -1.826 -2.684 
4.122 -2.410 -4.159 
4.063 -1.406 -3.784 
4.303 -4.290 -4.467 
-2.216 -0.775 -2.568 
6.063 -4.453 -0.523 
-2.793 -1.964 -1.186 
-1.023 -3.423 -2.972 
2.537 -2.513 -2.338 
5.314 -1.097 -1.179 
3.977 -3.718 -2.689 
-1.875 -2.164 -2.935 
-2.112 -1.618 -2.911 
-2.080 -1.801 -0.664 
4.143 -1.569 -0.840 
-2.685 -1.766 -1.586 
-2.652 -0.895 -2.979 
4.414 -2.966 -2.425 
-3.241 -1.684 -2.257 
3.193 -0.007 -3.231 
4.316 -2.763 -2.576 
3.452 -1.867 -2.568 
-0.126 -2.883 -1.691 
2.913 -1.326 -4.465 
-2.171 -3.373 -1.241 
3.783 -2.370 -4.186 
3.295 -1.362 -2.518 
4.253 -1.449 -2.428 
-2.282 -4.565 -1.420 
-2.713 -1.677 -1.044 
3.399 -1.589 -4.622 
3.924 0.529 -3.468 
-2.597 -2.329 -1.711 
0.255 -3.590 -2.075 
-2.138 -1.854 -1.897 
-2.928 -2.622 -1.773 
3.945 -2.729 -5.632 
-0.406 -1.523 -2.402 
-0.691 -1.837 -0.360 
3.051 -3.023 -2.348 
3.917 -2.577 -3.570 
-3.095 -0.534 -1.873 
-0.595 -1.110 -1.423 
4.437 -2.573 -2.270 
4.181 -0.146 -2.896 
-2.149 -2.110 -2.308 
-3.391 -1.899 -0.669 
2.373 -2.760 -3.871 
3.319 -0.888 -1.259 
3.792 -4.694 -3.098 
-2.032 -0.764 -3.114 
3.706 -0.975 -1.499 
-2.142 0.236 -1.571 
-4.294 -2.921 -1.568 
-3.380 -1.830 -1.844 
-1.288 -2.046 -1.902 
-2.013 -1.114 -1.618 
-2.952 -0.029 -1.775 
3.205 -1.068 -1.703 
-0.962 -1.016 -0.939 
5.755 -1.985 -3.245 
-1.686 -2.638 -2.194 
-0.469 -2.589 -1.871 
-2.556 -2.504 -1.566 
4.783 -3.227 -3.445 
2.740 -1.436 -3.138 
-2.385 -1.065 -1.990 
5.522 -2.388 -4.043 
5.895 -1.644 -1.220 
-3.745 -1.880 -0.288 
3.294 -2.184 -3.434 
4.711 -2.615 -3.194 
-0.178 -2.346 -1.699 
-0.489 -2.794 -2.893 
-2.620 -2.779 -1.143 
4.282 -1.175 -2.510 
-0.358 -1.603 -3.164 
4.484 -1.878 -3.615 
-1.650 -2.474 -2.694 
-1.022 -0.514 -3.199 
-1.687 -2.461 -2.010 
-4.282 -0.561 -1.350 
-1.485 -3.041 -0.673 
-3.458 -2.589 -1.447 
-2.972 -0.643 -3.171 
-2.114 -2.367 -2.351 
6.707 -1.559 -2.228 
3.399 -1.969 -2.918 
4.581 -0.818 -2.251 
4.220 -2.421 -3.192 
-2.095 -2.393 -2.255 
6.183 -2.111 -4.152 
5.214 -1.234 -2.517 
-1.863 -2.421 -1.547 
4.851 -1.925 -1.187 
3.208 -4.533 -2.898 
-0.588 -1.684 -3.290 
3.470 -1.211 -2.792 
-2.430 -3.306 -1.872 
-2.620 -2.143 -2.917 
3.466 -1.775 -3.329 
3.534 -3.377 -4.532 
-1.870 -2.476 -2.129 
3.229 -0.488 -4.025 
-1.673 -1.906 -3.077 
-1.598 -2.587 -1.544 
-1.973 -0.383 -0.891 
4.760 -1.121 -2.287 
-4.438 -2.743 -2.521 
2.770 -4.818 -2.186 
