1700 3
1.497 4.465 9.683 
4.154 -1.139 -3.735 
-1.795 -1.427 -2.055 
-1.716 -1.850 -1.836 
-0.689 5.485 6.483 
2.110 -2.112 -1.847 
-1.062 -2.482 -2.575 
2.333 -1.866 -1.427 
1.090 -1.366 -1.166 
1.731 -1.321 -2.222 
-1.094 -2.611 -1.758 
-1.327 -2.378 -2.801 
1.657 5.127 7.427 
0.811 3.683 8.925 
-1.519 -2.012 -1.529 
-1.817 -1.321 0.235 
0.689 1.325 8.469 
1.334 2.522 9.149 
0.192 -1.096 -3.610 
-0.198 4.775 6.999 
-0.722 -2.161 -1.352 
-0.054 4.090 7.729 
2.218 -1.622 -3.429 
0.004 3.015 10.165 
1.208 2.582 9.997 
0.612 -0.408 -2.296 
-1.115 3.730 9.403 
0.149 5.507 10.988 
2.313 -2.342 -3.318 
-0.468 4.221 8.674 
1.443 -1.913 -3.650 
1.172 -0.330 -4.298 
2.791 -2.333 -1.575 
2.585 -0.843 -4.223 
3.818 -1.493 -3.434 
1.267 6.072 9.237 
-0.329 4.319 7.871 
1.759 4.356 9.537 
-0.099 -1.911 -0.334 
0.084 5.461 7.679 
-1.622 -3.124 -3.179 
0.458 3.443 9.082 
0.474 5.857 8.663 
-1.508 3.307 9.451 
1.932 4.800 9.053 
1.282 3.602 8.620 
-1.895 -2.617 -3.067 
1.363 -1.053 -2.184 
2.841 -3.523 -3.179 
-0.055 1.648 9.070 
-1.859 -0.995 -0.828 
0.831 0.281 -3.691 
-0.702 6.187 10.107 
3.122 -3.858 -3.611 
2.650 -2.169 -2.655 
1.859 -2.178 -2.286 
0.027 4.249 9.718 
2.249 -0.897 -4.143 
2.483 -3.038 -3.043 
-0.438 -1.770 -2.203 
-1.356 4.165 8.986 
-2.393 -2.398 -2.009 
-1.973 -3.334 -2.876 
-0.545 4.766 9.323 
-1.309 -2.937 -0.931 
2.562 -2.464 -3.252 
1.037 3.538 9.141 
3.362 -2.808 -1.510 
-0.811 -1.839 -1.977 
-0.606 6.486 8.441 
1.229 2.035 9.717 
0.212 -2.893 -1.792 
0.579 -2.954 -1.934 
-0.734 3.179 8.275 
2.535 -1.000 -2.369 
-0.857 4.491 8.131 
1.523 4.016 8.171 
2.489 -4.605 -2.896 
-1.528 1.745 10.379 
1.750 -2.083 -3.783 
-1.711 -2.825 -3.255 
2.904 -1.094 -4.446 
1.773 4.344 8.016 
0.954 -1.842 -2.020 
0.886 3.751 8.025 
-0.082 -3.514 -1.568 
2.978 -1.908 -2.835 
2.455 -2.081 -3.597 
-0.185 -1.749 -0.869 
0.720 -0.606 -2.714 
-1.749 -1.328 -3.538 
0.839 -0.016 -4.216 
-2.100 -2.117 -1.206 
-1.576 -1.365 -2.064 
2.858 -1.507 -2.329 
0.010 -1.834 0.531 
0.491 -3.009 -2.944 
2.594 2.243 9.279 
-1.614 4.688 9.853 
-0.642 5.833 7.599 
-2.094 5.460 10.434 
-1.410 4.857 10.245 
-1.196 -2.017 -2.144 
-0.185 4.428 9.660 
-1.957 -1.740 -1.411 
2.405 -2.897 -3.173 
-0.242 4.120 9.544 
0.673 4.325 8.407 
-1.625 3.283 9.246 
0.988 -1.632 -3.065 
-1.230 -1.273 -2.526 
-1.332 5.086 8.523 
0.016 3.315 9.026 
3.420 -1.074 -1.956 
-0.234 2.016 11.409 
2.211 4.904 9.895 
-1.366 -2.269 -4.141 
0.802 -0.815 -3.659 
2.550 -2.415 -1.359 
-0.700 4.478 9.192 
-0.735 4.164 8.597 
-1.040 -2.772 -1.143 
3.038 -0.751 -4.912 
0.903 -2.070 -4.569 
1.100 -2.699 -3.933 
2.013 -1.807 -3.479 
-1.711 -2.382 -2.890 
0.761 5.209 9.072 
3.808 -3.578 -3.215 
0.022 3.822 9.404 
-0.589 -2.998 -2.967 
-0.772 -1.162 -2.736 
2.405 -0.649 -1.182 
2.273 -0.361 -2.168 
-2.216 5.872 8.696 
1.345 -2.370 -3.158 
-1.381 2.090 9.598 
2.647 4.250 8.954 
0.493 3.813 9.369 
1.427 2.611 9.192 
-1.113 -2.018 -2.082 
0.078 -1.815 -2.344 
0.106 -0.860 -1.878 
-0.923 -4.376 -1.087 
-2.938 -2.189 -0.563 
0.483 -1.587 -2.288 
0.250 2.249 8.613 
1.639 -1.784 -3.794 
1.573 -0.821 -2.218 
2.015 -1.883 -3.671 
-1.174 4.152 8.938 
2.439 -2.116 -4.162 
-0.532 3.648 8.697 
2.828 -1.067 -2.636 
1.531 -2.039 -6.016 
-0.832 -0.921 -3.006 
2.256 -1.893 -2.482 
-0.308 0.093 -1.419 
-0.730 5.399 10.707 
3.409 -3.624 -3.076 
2.119 -1.786 -3.116 
-0.986 -3.507 -2.546 
2.938 -2.890 -3.041 
1.279 3.079 7.641 
2.430 -1.406 -2.474 
0.382 -0.867 -0.929 
-1.581 3.826 8.909 
-2.117 -1.475 0.703 
-0.069 -2.045 -4.175 
-0.373 3.421 9.114 
0.178 3.842 10.918 
1.908 -1.647 -2.083 
-0.924 6.187 9.924 
2.663 -1.559 -1.286 
-0.407 -0.151 -2.697 
1.717 5.868 9.263 
-0.468 3.755 9.201 
0.434 5.262 7.830 
1.009 -2.097 -0.425 
-2.137 -1.607 -2.950 
2.656 -1.545 -2.015 
0.179 -0.950 -2.113 
-0.875 2.705 8.673 
-2.741 -1.154 -2.287 
2.123 -0.634 -2.549 
-2.114 -0.551 -1.867 
1.292 3.616 9.752 
-0.286 -3.005 -1.730 
0.142 4.923 8.898 
-1.241 -1.094 -3.607 
0.627 -1.882 -1.294 
1.084 -2.884 -0.931 
-0.742 2.386 8.710 
-1.498 -1.798 0.137 
0.043 -1.133 -2.034 
0.512 2.459 9.247 
0.641 -0.918 -1.772 
1.244 5.439 7.978 
0.300 5.391 10.391 
-0.527 3.863 9.359 
-0.394 -2.293 -1.324 
1.295 -2.131 -1.870 
0.855 3.479 8.838 
-0.858 -1.432 -3.216 
-1.775 -2.226 -3.259 
-1.012 3.969 8.051 
-1.122 -2.469 -2.845 
1.735 -3.178 -2.474 
0.032 -2.406 -1.526 
-1.949 -2.350 -1.079 
-0.645 5.026 8.556 
0.557 -1.596 -2.326 
1.671 -2.587 -1.809 
-1.589 4.615 7.496 
1.644 -3.399 -4.416 
-0.150 3.733 11.187 
0.864 3.609 8.227 
-0.141 -2.149 -2.151 
1.470 -3.053 -2.742 
3.591 -0.539 -3.981 
4.260 -0.603 -1.267 
2.692 -2.502 -1.873 
-1.152 -1.980 -3.694 
2.348 0.027 -3.376 
2.409 -1.667 -2.442 
0.209 -0.687 -0.296 
2.767 -3.011 -4.479 
-1.242 -1.923 -1.662 
-0.759 -2.036 0.209 
2.896 3.379 7.044 
2.391 -3.846 -1.470 
-1.842 2.008 9.285 
-0.429 -1.701 -0.896 
-2.424 -2.775 -0.893 
-0.388 -0.510 -1.023 
-0.831 3.139 8.805 
0.991 -1.599 -4.183 
-1.418 -3.705 -0.277 
-0.788 4.555 9.362 
-0.341 -1.186 -1.844 
-0.282 3.154 9.052 
1.883 -3.714 -1.805 
-2.419 -2.412 -0.468 
2.094 -1.675 -2.590 
-1.300 -2.680 -2.329 
0.542 2.587 9.385 
1.472 3.504 10.201 
1.767 -2.049 -3.348 
-0.839 4.843 8.629 
0.270 3.933 10.847 
-0.593 4.282 8.594 
2.985 -1.527 -4.491 
-1.400 0.184 -2.900 
0.757 -2.147 -3.644 
-0.099 6.557 8.514 
-0.014 4.386 9.310 
-1.424 -3.695 -3.666 
-0.380 -1.772 -2.517 
-0.091 4.726 7.897 
0.745 3.495 8.753 
-1.691 2.841 8.584 
-1.226 -1.935 -2.757 
2.471 -0.507 -3.195 
1.105 4.401 8.514 
-0.037 3.475 9.617 
3.583 -1.965 -3.443 
-0.461 4.145 8.838 
-0.962 4.019 10.523 
0.114 -2.423 -2.647 
-1.164 -2.607 -1.369 
1.978 -2.425 -2.348 
-0.207 4.010 9.123 
-0.508 3.629 7.318 
0.399 2.447 9.042 
-1.451 4.853 10.936 
-0.882 -2.132 -3.733 
-1.418 -2.986 -3.019 
-0.217 -1.605 -0.205 
0.074 3.782 9.507 
2.453 0.587 -4.310 
0.575 4.609 8.550 
-0.149 5.573 9.550 
-1.651 -1.374 -0.783 
-0.629 4.346 9.246 
3.480 -2.619 -4.305 
2.291 -2.265 -3.562 
-0.167 4.023 8.320 
-0.083 3.875 7.436 
1.007 0.788 8.676 
2.100 -2.176 -3.845 
-0.233 -3.940 -2.989 
0.101 -1.868 -2.973 
-1.750 -2.080 -3.160 
-0.894 4.761 10.240 
-2.036 -3.609 -3.385 
-0.855 -1.392 -4.004 
-0.571 1.889 9.528 
-0.251 -0.769 -2.331 
-1.655 -2.365 -2.083 
0.842 -3.447 -2.650 
-2.227 -4.659 -0.912 
2.235 -2.745 -2.772 
-0.444 3.406 10.962 
0.140 2.435 8.886 
0.268 -2.135 -2.731 
-1.286 4.036 6.922 
-0.006 5.447 7.883 
0.068 3.428 10.005 
-1.825 -4.049 -2.472 
-1.795 4.562 10.438 
2.040 -1.195 -3.051 
-0.609 -2.003 -2.381 
2.388 -2.307 -2.579 
1.225 -2.523 -2.638 
-1.519 -2.306 -0.327 
0.256 -1.295 -2.516 
2.137 -0.355 -1.502 
1.387 -0.868 -3.147 
-0.495 3.988 9.227 
1.703 -3.138 -4.159 
1.956 -1.470 -4.869 
2.889 -0.099 -1.055 
1.861 -2.288 -1.556 
3.598 -3.018 -3.331 
1.948 -4.055 -2.547 
3.821 -2.074 -4.271 
2.520 -1.025 -2.804 
2.937 -1.207 -3.363 
1.805 -1.689 -3.230 
0.610 -4.098 -3.026 
-0.190 -3.077 -1.047 
1.061 -1.342 -1.274 
1.704 -0.308 -2.975 
-0.553 2.055 9.026 
-1.202 -2.815 -2.099 
0.738 -2.630 -3.851 
1.262 -2.083 -4.069 
2.249 -2.778 -2.237 
-2.364 -2.931 -1.462 
1.223 -2.767 -3.166 
0.201 2.674 7.935 
-0.352 -2.790 0.280 
-0.711 3.740 6.105 
-2.502 4.479 9.598 
0.633 -1.484 -2.601 
0.097 4.164 9.030 
-1.367 5.234 8.610 
-1.734 -4.335 -3.924 
0.879 -0.553 -3.774 
-1.519 -2.988 -1.106 
1.064 3.714 9.001 
0.526 -1.665 -1.147 
1.791 -1.596 -2.872 
0.969 3.242 7.248 
0.852 4.535 8.690 
-0.725 -1.693 -2.049 
1.090 -1.997 -4.202 
-1.218 -2.824 -2.020 
1.916 4.259 7.596 
-0.521 0.055 -1.181 
-0.350 4.991 8.813 
-1.671 -2.820 -1.272 
2.978 -2.068 -3.429 
-2.139 -2.624 -2.400 
0.634 -3.002 -2.347 
1.314 -2.277 -2.897 
2.598 -4.831 -4.719 
-1.486 -2.028 0.182 
-1.212 3.169 8.591 
0.028 -2.516 -2.706 
1.964 -2.773 -3.244 
0.151 4.359 9.630 
-2.914 -0.937 -1.197 
1.986 -2.119 -2.781 
-0.874 3.745 8.609 
3.232 -2.713 -0.999 
-1.128 -3.376 -4.389 
-0.282 -2.393 -2.641 
0.539 3.365 9.981 
3.395 -2.856 -2.312 
-2.279 0.278 -2.605 
1.571 4.554 9.099 
-1.744 2.286 11.035 
-1.788 -2.630 -1.891 
2.649 -1.250 -3.210 
2.416 -2.159 -2.391 
2.376 3.893 8.457 
1.241 5.641 8.638 
1.412 -1.717 -3.958 
4.667 -1.573 -3.232 
2.787 -1.017 -4.031 
1.251 -4.000 -1.933 
-1.063 -3.469 -2.707 
3.202 -1.399 -3.471 
-1.788 -1.377 -2.020 
2.295 -2.927 -2.255 
2.653 -2.401 -3.500 
1.502 4.734 9.979 
-0.341 4.527 8.863 
0.850 -1.083 -2.071 
3.264 -0.151 -2.494 
2.409 -2.367 -3.721 
-1.377 4.801 8.763 
-0.943 -2.221 -3.700 
-0.469 -1.377 -3.302 
-1.032 -1.692 -1.329 
2.989 -0.845 -3.026 
3.132 -1.955 -2.482 
2.164 -2.692 -3.600 
-1.580 -2.769 -1.699 
1.467 -2.601 -1.512 
-0.832 -2.597 -0.861 
0.648 4.535 10.374 
1.649 5.630 9.032 
1.253 -1.849 -3.871 
-0.276 -0.070 -0.760 
-0.180 4.468 11.501 
1.892 -1.866 -4.296 
1.929 -3.605 -2.104 
-2.057 5.827 8.708 
4.588 -2.841 -2.811 
-2.697 0.478 -2.010 
-1.948 -0.405 -2.732 
1.691 -1.145 -2.064 
-2.289 4.783 8.920 
-1.741 -2.685 -0.712 
1.843 -2.784 -3.286 
2.391 -1.871 -4.578 
-0.594 4.324 8.945 
1.315 -2.714 -3.001 
2.559 -2.226 -2.491 
-0.467 -2.034 -2.519 
-0.196 3.876 7.463 
2.450 -1.314 -1.767 
3.017 -3.016 -4.128 
1.736 3.806 9.158 
-1.726 -1.348 -1.494 
-1.071 5.332 8.481 
3.515 -1.004 -3.337 
-0.075 -1.974 -1.953 
0.382 4.165 8.645 
-0.938 0.229 -2.407 
-1.725 -1.615 -1.906 
0.015 -1.239 -3.186 
3.647 -3.454 -4.501 
1.518 -3.783 -2.684 
1.795 -0.722 -1.824 
2.950 -0.540 -4.160 
0.615 3.621 8.917 
0.558 -3.253 -1.638 
-1.090 3.751 10.148 
2.539 -1.354 -2.162 
1.296 3.054 8.600 
-2.550 -3.101 -3.277 
1.506 4.284 8.580 
-0.608 3.653 10.089 
-0.978 4.420 8.723 
-0.515 -1.664 -3.440 
-1.424 -1.019 -3.543 
-1.874 -1.988 -1.230 
0.493 5.401 8.798 
1.303 -2.196 -3.341 
1.526 -1.912 -2.360 
2.270 -2.027 -2.748 
-0.276 -1.932 -2.470 
-0.405 4.900 8.645 
2.552 5.716 9.226 
-2.026 -1.891 -1.598 
-1.961 -0.255 -2.415 
-2.641 -0.837 -0.971 
1.023 -1.822 -3.221 
2.047 -1.009 -1.756 
0.205 3.878 8.514 
-0.415 -1.576 -0.492 
-0.524 -2.559 -1.173 
0.083 3.788 8.802 
0.870 -0.882 -0.775 
0.514 4.215 7.168 
0.119 1.683 11.346 
1.719 -1.414 -2.572 
-1.692 -2.006 -2.849 
-0.158 -1.762 -0.226 
1.702 -1.149 -1.455 
0.060 -2.966 -1.219 
-1.599 -2.775 -1.605 
-0.785 -2.221 -0.954 
0.753 -1.546 -1.792 
-0.670 -4.113 -2.144 
1.193 -1.948 -3.470 
3.435 -2.175 -2.105 
1.558 -1.979 -1.278 
0.436 -1.784 -1.269 
0.750 -2.880 -2.314 
-0.845 -1.894 -1.898 
-1.610 2.277 9.061 
0.672 4.739 9.552 
0.556 -1.886 -1.578 
-0.553 3.824 8.970 
0.366 -1.393 -0.982 
3.666 -2.262 -3.896 
2.431 -1.317 -1.563 
0.005 -2.304 -0.981 
-0.705 5.089 7.852 
2.571 -2.539 -2.958 
0.708 1.679 7.772 
-1.464 0.439 -3.337 
1.266 3.237 9.724 
-2.019 -0.789 -1.173 
0.642 2.457 8.571 
0.416 5.069 7.978 
-0.102 3.924 7.860 
-1.303 -1.496 -2.891 
-1.144 -1.411 -1.589 
-0.749 -4.488 -0.796 
1.591 4.416 10.039 
1.972 -1.574 -3.930 
2.025 -2.312 -3.865 
-1.799 -1.299 0.234 
0.600 3.134 9.508 
-0.321 5.288 8.088 
1.167 2.365 9.303 
1.161 -3.633 -1.878 
0.375 3.318 10.758 
-2.729 -3.123 -1.189 
1.837 4.129 9.184 
-1.033 -2.236 -2.496 
-0.407 5.445 9.628 
1.053 -1.370 -0.844 
-1.062 3.677 9.111 
3.733 -1.369 -1.743 
4.602 -2.568 -2.583 
-1.617 3.910 11.688 
3.178 -0.823 -3.366 
-3.782 -2.396 -2.440 
-0.869 -0.986 -2.720 
0.016 -0.197 -2.882 
-1.034 -2.144 -2.181 
2.249 5.629 7.499 
-2.352 -1.485 -1.583 
-2.714 2.614 8.237 
1.066 -1.609 -3.012 
-4.116 -1.165 -1.167 
3.240 -3.307 -0.695 
2.683 -2.420 -1.104 
-1.767 4.606 9.761 
1.248 -1.564 -2.947 
-0.738 3.201 8.563 
1.287 3.375 10.259 
3.284 -4.161 -4.369 
-2.008 -2.266 -3.117 
-0.739 4.487 9.344 
-1.488 -1.084 -3.333 
2.305 -2.176 -3.628 
2.155 -3.323 -3.545 
2.964 -2.280 -3.137 
-0.802 -1.889 -0.800 
1.832 -1.700 -2.375 
2.034 -1.947 -2.904 
0.074 5.494 7.489 
-1.212 -0.328 -1.849 
-2.303 -3.827 -0.759 
1.484 3.556 8.955 
-1.044 -2.466 -3.033 
-0.644 -2.959 -3.564 
1.287 -1.352 -3.009 
3.310 -1.938 -2.439 
2.986 -1.464 -3.715 
1.680 -2.039 -1.105 
1.463 3.346 7.902 
1.215 -3.168 -1.919 
2.547 -2.317 -3.077 
3.207 -2.479 -3.459 
1.369 4.718 10.678 
0.671 4.938 8.485 
-1.083 0.565 -1.154 
3.003 -2.422 -2.094 
-0.627 -0.786 -3.029 
-2.324 -0.131 -0.758 
-0.051 3.616 9.394 
1.091 2.325 8.366 
0.729 -1.984 -3.993 
1.356 -2.578 -3.321 
2.599 -3.295 -3.135 
-2.128 -1.397 -2.415 
1.731 4.973 9.878 
-0.080 2.597 11.070 
0.342 -1.467 -2.618 
0.483 4.223 7.879 
0.833 -1.681 -4.237 
0.482 2.529 9.346 
-0.813 -2.776 -1.996 
-0.515 -1.088 -0.533 
-0.257 -1.358 -0.816 
-1.237 -1.727 -2.896 
0.735 3.234 9.918 
2.710 -2.188 -3.888 
-1.128 -1.579 -2.231 
1.958 0.178 -2.792 
1.608 2.841 7.704 
1.253 4.406 11.044 
-1.327 -0.553 -2.631 
-0.960 4.240 11.018 
-0.262 -2.314 -2.173 
0.012 -3.591 -2.159 
3.208 -0.520 -2.668 
-1.908 -2.726 -1.183 
-3.034 5.037 9.119 
-3.078 -0.849 -0.914 
-0.265 3.965 10.157 
1.552 -1.086 -3.588 
-0.335 -5.067 -1.746 
3.116 -1.742 -1.984 
-1.638 -0.675 -1.881 
-0.496 -1.822 -1.872 
-0.805 3.888 8.386 
0.100 -2.994 -0.960 
2.740 -2.681 -3.840 
-1.267 -0.920 -1.483 
-0.776 4.110 9.446 
-0.291 -2.610 -2.919 
-1.395 -4.627 -3.123 
-0.580 -2.046 -0.772 
0.249 -1.034 -1.684 
-2.004 3.758 9.872 
3.402 -1.901 -3.377 
-0.775 -0.995 -4.244 
1.487 4.354 11.049 
-0.702 2.829 7.781 
2.247 -1.166 -3.133 
-1.987 3.826 8.372 
0.577 3.861 10.161 
0.183 3.988 9.265 
-0.530 -2.159 -2.174 
-0.814 3.913 9.586 
0.260 -0.996 -2.416 
2.749 -3.777 -4.303 
-2.006 4.409 6.727 
-1.890 -1.694 0.359 
0.879 -0.982 -1.513 
0.408 4.362 8.400 
3.143 -1.881 -3.515 
1.775 -1.284 -2.456 
-0.469 -1.217 -3.541 
-1.748 -0.443 -1.845 
1.450 -1.125 0.251 
2.482 -3.114 -1.866 
0.415 3.289 7.204 
-0.193 -1.759 -2.543 
-1.476 -0.197 -2.146 
1.939 -2.913 -3.562 
-1.686 -3.612 -1.385 
-0.662 4.954 7.303 
-1.155 -0.961 -3.668 
-1.538 -2.862 -1.659 
0.509 -3.113 -5.847 
2.109 -3.326 -2.773 
1.345 -1.299 -3.660 
0.137 4.480 9.887 
0.784 -0.393 -3.091 
0.217 -1.018 -2.893 
0.161 3.574 9.155 
0.387 -1.409 -3.696 
-2.430 -3.066 -2.729 
-1.208 -1.024 -0.987 
0.089 -2.336 -2.529 
0.186 2.346 9.317 
-1.165 -2.183 -1.451 
1.602 -2.296 -4.395 
0.042 2.902 9.865 
0.694 2.316 9.616 
